id,name,active,notes
232658009,Double lung transplant (procedure),y,direct mapping
236610003,Escape of urine from transplanted ureter (disorder),y,direct mapping
232657004,Single lung transplant (procedure),y,direct mapping
847811000000100,Rupture of vein of transplanted kidney (disorder),y,direct mapping
236583003,Failed renal transplant (disorder),y,direct mapping
161672008,History of being lung transplant recipient (situation),y,direct mapping
864311000000105,Thrombosis of vein of transplanted kidney (disorder),y,direct mapping
263903005,Transplant (qualifier value),y,direct mapping
213150003,Kidney transplant failure and rejection (disorder),y,direct mapping
428198008,Transplantation of hepatocytes (procedure),y,direct mapping
174691005,Transplantation of pancreas and duodenum (procedure),y,direct mapping
236584009,Perfusion injury of renal transplant (disorder),y,direct mapping
174427006,Replacement of previous liver transplant (procedure),y,direct mapping
269295009,Transplanted organ failure (disorder),y,direct mapping
175899003,Autotransplantation of kidney (procedure),y,direct mapping
213153001,Liver transplant failure and rejection (disorder),y,direct mapping
236569000,Primary non-function of renal transplant (disorder),y,direct mapping
737297006,Transplanted liver present (finding),y,direct mapping
312603000,Lung transplant rejection (disorder),y,direct mapping
174699007,Excision of transplanted pancreas (procedure),y,direct mapping
426984008,Allotransplantation of thymus gland (procedure),y,direct mapping
233934000,Cardiac transplant failure (disorder),y,direct mapping
233932001,Cardiac transplant disorder (disorder),y,direct mapping
277011002,Pre-existing disease in renal transplant (disorder),y,direct mapping
235911006,Liver transplant rejection (disorder),y,direct mapping
236571000,Hyperacute rejection of renal transplant (disorder),y,direct mapping
61535006,Transplantation of spleen (procedure),y,direct mapping
235912004,Liver transplant failure (disorder),y,direct mapping
183655000,Transplant follow-up (finding),y,direct mapping
287239002,Thymus transplantation (procedure),y,direct mapping
408477008,Transplantation surgery (qualifier value),y,direct mapping
711411006,Allotransplantation of kidney from beating heart cadaver (procedure),y,direct mapping
844661000000109,Vascular complication of renal transplant (disorder),y,direct mapping
70536003,Transplant of kidney (procedure),y,direct mapping
805261000000101,Bronchiolitis obliterans syndrome after lung transplantation (disorder),y,direct mapping
429054002,Disorder related to transplantation (disorder),y,direct mapping
896581000000100,Allotransplantation of stomach (procedure),y,direct mapping
236614007,Perirenal and periureteric post-transplant lymphocele (disorder),y,direct mapping
235910007,Liver transplant disorder (disorder),y,direct mapping
236572007,Accelerated rejection of renal transplant (disorder),y,direct mapping
737299009,Transplanted cornea present (finding),y,direct mapping
6471000179103,Transplantation of kidney and pancreas (procedure),y,descendant of concept mapped from leaf
345797001,Autotransplantation of pancreatic tissue (procedure),y,descendant of concept mapped from leaf
722956007,Early post-transplant lymphoproliferative disorder (disorder),y,descendant of concept mapped from leaf
76077004,Total pancreatectomy with transplantation (procedure),y,descendant of concept mapped from leaf
405768001,Autotransplantation of heart (procedure),y,descendant of concept mapped from leaf
432843002,Acute rejection of cardiac transplant (disorder),y,descendant of concept mapped from leaf
432772009,Hyperacute rejection of liver transplant (disorder),y,descendant of concept mapped from leaf
432774005,Hyperacute rejection of lung transplant (disorder),y,descendant of concept mapped from leaf
239101000000109,Pre-transplantation of kidney work-up of live donor (regime/therapy),y,descendant of concept mapped from leaf
431222008,Acute rejection of liver transplant (disorder),y,descendant of concept mapped from leaf
432958009,Chronic rejection of lung transplant (disorder),y,descendant of concept mapped from leaf
853761000000103,Living donor liver transplantation (procedure),y,descendant of concept mapped from leaf
843901000000103,Allogeneic transplantation of pancreatic islet cells (procedure),y,descendant of concept mapped from leaf
447981001,Allotransplantation of islets of Langerhans (procedure),y,descendant of concept mapped from leaf
431186002,Accelerated rejection of cardiac transplant (disorder),y,descendant of concept mapped from leaf
431223003,Acute rejection of lung transplant (disorder),y,descendant of concept mapped from leaf
432773004,Hyperacute rejection of cardiac transplant (disorder),y,descendant of concept mapped from leaf
765479007,Allotransplantation of right kidney (procedure),y,descendant of concept mapped from leaf
233634002,Post-lung transplantation bronchiectasis (disorder),y,descendant of concept mapped from leaf
232973007,Allotransplant of heart (procedure),y,descendant of concept mapped from leaf
431456004,Accelerated rejection of bone marrow transplant (disorder),y,descendant of concept mapped from leaf
431896008,Chronic rejection of cardiac transplant (disorder),y,descendant of concept mapped from leaf
432782005,Hyperacute rejection of bone marrow transplant (disorder),y,descendant of concept mapped from leaf
71947008,Homotransplant of pancreas (procedure),y,descendant of concept mapped from leaf
928341000000103,History of heart-lung transplant recipient (situation),y,descendant of concept mapped from leaf
431862001,Acute rejection of bone marrow transplant (disorder),y,descendant of concept mapped from leaf
33167004,Complication of transplanted liver (disorder),y,descendant of concept mapped from leaf
27280000,Liver transplant with recipient hepatectomy (procedure),y,descendant of concept mapped from leaf
234520000,Bone marrow transplant failure (disorder),y,descendant of concept mapped from leaf
238251000000109,Pre-transplantation of kidney work-up of recipient (regime/therapy),y,descendant of concept mapped from leaf
232974001,Orthotopic allotransplant of heart (procedure),y,descendant of concept mapped from leaf
445964006,Monomorphic posttransplant lymphoproliferative disorder (disorder),y,descendant of concept mapped from leaf
67562009,Heterotransplant of pancreas (procedure),y,descendant of concept mapped from leaf
47058000,Heart transplant with recipient cardiectomy (procedure),y,descendant of concept mapped from leaf
432908002,Chronic rejection of liver transplant (disorder),y,descendant of concept mapped from leaf
844191000000106,Autologous transplantation of pancreatic islet cells (procedure),y,descendant of concept mapped from leaf
765478004,Allotransplantation of left kidney (procedure),y,descendant of concept mapped from leaf
234519006,Bone marrow transplant rejection (disorder),y,descendant of concept mapped from leaf
441754003,Percutaneous transhepatic transplantation of pancreatic islet cell using fluoroscopic guidance (procedure),y,descendant of concept mapped from leaf
431507002,Accelerated rejection of lung transplant (disorder),y,descendant of concept mapped from leaf
28009009,Liver transplant without recipient hepatectomy (procedure),y,descendant of concept mapped from leaf
431953002,Chronic rejection of bone marrow transplant (disorder),y,descendant of concept mapped from leaf
432777003,Accelerated rejection of liver transplant (disorder),y,descendant of concept mapped from leaf
702777009,Liver transplant recipient (finding),n,via Query Table
316062006,[V]Other specified transplanted organ or tissue (situation),n,via Query Table
834931000000108,Accelerated rejection of renal transplant,n,via Query Table
466831000000107,[V]Unspecified transplanted organ or tissue (context-dependent category),n,via Query Table
830891000000109,Acute rejection of renal transplant - grade II,n,via Query Table
262161000000107,"Post-transplantation of kidney examination, live donor ",n,via Query Table
234761000000108,Allotransplantation of ileum (procedure),n,via Query Table
316060003,[V]Lung transplanted (situation),n,via Query Table
916411000000102,Transplantation of stomach,n,via Query Table
316057005,[V]Skin transplanted (situation),n,via Query Table
262111000000105,Interventions associated with transplantation of kidney ,n,via Query Table
429681000000105,[V]Transplanted organ or tissue (context-dependent category),n,via Query Table
288861000000104,Transplantation of thymus gland NOS,n,via Query Table
234518003,Bone marrow transplant disorder (disorder),n,via Query Table
169761000000104,Heart and lung transplant,n,via Query Table
622431000000104,Other specified transplantation of kidney (procedure),n,via Query Table
856711000000109,Chronic rejection of renal transplant - grade III,n,via Query Table
856681000000105,Chronic rejection of renal transplant,n,via Query Table
288831000000109,Thymus transplantation,n,via Query Table
830931000000104,Acute rejection of renal transplant,n,via Query Table
847801000000102,Rupture of artery of transplanted kidney ,n,via Query Table
366961000000102,Renal transplant recipient (finding),n,via Query Table
48994000,Renal homotransplantation with unilateral recipient nephrectomy (situation),n,via Query Table
856931000000103,Unexplained episode of renal transplant dysfunction,n,via Query Table
316053009,[V]Transplanted organ or tissue (situation),n,via Query Table
127219007,Post-transplantation lymphoproliferative syndrome (disorder),n,via Query Table
555681000000104,Other specified transplantation of pancreas (procedure),n,via Query Table
244811000000102,Allotransplantation of kidney from cadaver NEC (procedure),n,via Query Table
830901000000105,Acute rejection of renal transplant - grade III,n,via Query Table
226941000000100,Transplantation of liver cells (procedure),n,via Query Table
807651000000109,Bronchiolitis obliterans syndrome after lung transplantation,n,via Query Table
226461000000108,Single lobe lung transplant (procedure),n,via Query Table
231691000000106,"Allotransplantation of kidney from cadaver, heart non-beating (procedure)",n,via Query Table
916371000000101,Excision of rejected transplanted kidney,n,via Query Table
864281000000107,Thrombosis of artery of transplanted kidney ,n,via Query Table
857241000000102,Xenograft renal transplant,n,via Query Table
261981000000107,"Allotransplantation of kidney from cadaver, heart-beating ",n,via Query Table
586351000000102,Other transplantation of heart (procedure),n,via Query Table
427761000000102,[V]Skin transplanted (context-dependent category),n,via Query Table
226951000000102,Orthotopic transplantation of whole liver (procedure),n,via Query Table
855271000000103,Very mild acute rejection of renal transplant,n,via Query Table
226931000000109,Transplantation of ileum (procedure),n,via Query Table
288004005,Kidney replacement (disorder),n,via Query Table
847821000000106,Rupture of vein of transplanted kidney ,n,via Query Table
586331000000109,Revision of transplantation of heart NEC (procedure),n,via Query Table
847891000000109,Stenosis of vein of transplanted kidney ,n,via Query Table
844671000000102,Vascular complication of renal transplant ,n,via Query Table
238241000000106,Other specified interventions associated with transplantation of kidney (regime/therapy),n,via Query Table
431301000000106,[V]Other specified transplanted organ or tissue (context-dependent category),n,via Query Table
262131000000102,"Pre-transplantation of kidney work-up, recipient ",n,via Query Table
255621000000109,Double lung transplant ,n,via Query Table
228751000000100,Interventions associated with transplantation of kidney (regime/therapy),n,via Query Table
255641000000102,Single lobe lung transplant ,n,via Query Table
938271000000101,Dissection of transplant artery,n,via Query Table
213146005,Complication of transplanted organ (disorder),n,via Query Table
550501000000102,Transplantation of lung NOS (procedure),n,via Query Table
316059008,[V]Cornea transplanted (situation),n,via Query Table
281551000000105,Transplantation of thymus gland NOS (procedure),n,via Query Table
237191000000107,Other specified transplantation of ileum (procedure),n,via Query Table
864321000000104,Thrombosis of vein of transplanted kidney ,n,via Query Table
231721000000102,"Allotransplantation of kidney from cadaver, heart-beating (procedure)",n,via Query Table
464381000000109,[V]Liver transplanted (context-dependent category),n,via Query Table
885861000000104,Liver transplant recipient (finding),n,via Query Table
855231000000100,Aneurysm of vein of transplanted kidney,n,via Query Table
316063001,[V]Unspecified transplanted organ or tissue (situation),n,via Query Table
316068005,[V]Has artificial heart valve (situation),n,via Query Table
707891000000102,Complication of transplanted lung,n,via Query Table
234771000000101,Transplantation of ileum NOS (procedure),n,via Query Table
938441000000106,De novo glomerulonephritis,n,via Query Table
238821000000100,Post-transplantation of kidney examination of live donor (regime/therapy),n,via Query Table
896571000000102,Transplantation of stomach ,n,via Query Table
916391000000102,Transplantation of stomach,n,via Query Table
807951000000103,Cardiothoracic transplantation,n,via Query Table
281531000000103,Other specified transplantation of thymus gland (procedure),n,via Query Table
938371000000106,De novo transplant disease,n,via Query Table
856691000000107,Chronic rejection of renal transplant - grade 1,n,via Query Table
562851000000107,Allotransplantation of heart NEC (procedure),n,via Query Table
843701000000100,Urological complication of renal transplant ,n,via Query Table
233331000000102,Orthotopic transplantation of liver NEC (procedure),n,via Query Table
830871000000105,Acute-on-chronic rejection of renal transplant,n,via Query Table
316061004,[V]Liver transplanted (situation),n,via Query Table
853031000000105,Aneurysm of artery of transplanted kidney ,n,via Query Table
622441000000108,Transplantation of kidney NOS (procedure),n,via Query Table
257811000000106,Transplantation of liver cells ,n,via Query Table
596001000000100,Other transplantation of heart NOS (procedure),n,via Query Table
552991000000104,Transplantation of pancreas NOS (procedure),n,via Query Table
262141000000106,"Pre-transplantation of kidney work-up, live donor ",n,via Query Table
885891000000105,Cornea transplant recipient (finding),n,via Query Table
916381000000104,Transplantation of stomach,n,via Query Table
261991000000109,"Allotransplantation of kidney from cadaver, heart non-beating ",n,via Query Table
555141000000100,Other specified transplantation of lung (procedure),n,via Query Table
595961000000105,Transplantation of liver NOS (procedure),n,via Query Table
830881000000107,Acute rejection of renal transplant - grade I,n,via Query Table
702773008,Cornea transplant recipient (finding),n,via Query Table
377121000000100,Percutaneous transhepatic transplantation of pancreatic islet cell using fluoroscopic guidance (procedure),n,via Query Table
81443009,Complication of transplant (disorder),n,via Query Table
526211000000102,Complication of transplanted lung (disorder),n,via Query Table
400271000000108,[V]Has artificial heart valve (context-dependent category),n,via Query Table
399241000000100,[V]Kidney transplanted (context-dependent category),n,via Query Table
399631000000107,[V]Heart valve transplanted (context-dependent category),n,via Query Table
896591000000103,Allotransplantation of stomach ,n,via Query Table
856701000000107,Chronic rejection of renal transplant - grade II,n,via Query Table
595991000000104,Other specified other transplantation of heart (procedure),n,via Query Table
857311000000108,Renal transplant rejection,n,via Query Table
257171000000107,Allotransplantation of ileum ,n,via Query Table
316055002,[V]Heart transplanted (situation),n,via Query Table
568721000000106,Other specified transplantation of heart and lung (procedure),n,via Query Table
312602005,Lung transplant disorder (disorder),n,via Query Table
257161000000100,Transplantation of ileum ,n,via Query Table
591031000000104,History of - tissue/organ recipient NOS (situation),n,via Query Table
235291000000105,Interventions associated with transplantation of kidney NOS (regime/therapy),n,via Query Table
288841000000100,Allotransplantation of thymus gland,n,via Query Table
586341000000100,Transplantation of heart and lung NOS (procedure),n,via Query Table
417051000000108,[X]Failure and rejection of other transplanted organ and tissue (disorder),n,via Query Table
316054003,[V]Kidney transplanted (situation),n,via Query Table
281181000000107,Allotransplantation of thymus gland (procedure),n,via Query Table
916401000000104,Transplantation of stomach,n,via Query Table
255631000000106,Single lung transplant ,n,via Query Table
538521000000107,Other specified transplantation of liver (procedure),n,via Query Table
410751000000109,[V]Cornea transplanted (context-dependent category),n,via Query Table
808091000000109,Transplantation surgery,n,via Query Table
316056001,[V]Heart valve transplanted (situation),n,via Query Table
236568008,Renal transplant disorder (disorder),n,via Query Table
257821000000100,Orthotopic transplantation of whole liver ,n,via Query Table
707901000000101,Post-transplant lymphoproliferative disorder,n,via Query Table
262181000000103,Interventions associated with transplantation of kidney NOS,n,via Query Table
257191000000106,Transplantation of ileum NOS ,n,via Query Table
